kind,name,category,sub_category,implemented,tested,notes
tvm,STIQ,cell,cell_serialize,false,false,
tvm,STUQ,cell,cell_serialize,false,false,
tvm,STIRQ,cell,cell_serialize,false,false,
tvm,STURQ,cell,cell_serialize,false,false,
tvm,PLDI,cell,cell_deserialize,false,false,
tvm,PLDU,cell,cell_deserialize,false,false,
tvm,LDIQ,cell,cell_deserialize,false,false,
tvm,LDUQ,cell,cell_deserialize,false,false,
tvm,PLDIQ,cell,cell_deserialize,false,false,
tvm,PLDUQ,cell,cell_deserialize,false,false,
tvm,PLDUZ,cell,cell_deserialize,false,false,
tvm,PLDSLICE,cell,cell_deserialize,false,false,
tvm,LDSLICEQ,cell,cell_deserialize,false,false,
tvm,PLDSLICEQ,cell,cell_deserialize,false,false,
tvm,IFBITJMP,continuation,continuation_cond,false,false,
tvm,IFNBITJMP,continuation,continuation_cond,false,false,
tvm,INDEX2,tuple,,false,false,
tvm,INDEX3,tuple,,false,false,
tvm,PUSHPOW2,arithmetic,int_const,false,false,
tvm,BLKPUSH,stack,,false,false,
tvm,BLKDROP2,stack,,false,false,
tvm,GETGLOB,globals,,false,false,
tvm,SETGLOB,globals,,false,false,
tvm,GETPARAM,config,,false,false,
tvm,PUSHREF,cell,cell_const,false,false,
tvm,PUSHREFSLICE,cell,cell_const,false,false,
tvm,PUSHREFCONT,cell,cell_const,false,false,
tvm,CALLREF,continuation,continuation_jump,false,false,
tvm,JMPREF,continuation,continuation_jump,false,false,
tvm,JMPREFDATA,continuation,continuation_jump,false,false,
tvm,IFREF,continuation,continuation_cond,false,false,
tvm,IFNOTREF,continuation,continuation_cond,false,false,
tvm,IFJMPREF,continuation,continuation_cond,false,false,
tvm,IFNOTJMPREF,continuation,continuation_cond,false,false,
tvm,IFREFELSE,continuation,continuation_cond,false,false,
tvm,IFELSEREF,continuation,continuation_cond,false,false,
tvm,IFREFELSEREF,continuation,continuation_cond,false,false,
tvm,IFBITJMPREF,continuation,continuation_cond,false,false,
tvm,IFNBITJMPREF,continuation,continuation_cond,false,false,
tvm,DICTPUSHCONST,dictionary,,false,false,
tvm,PFXDICTSWITCH,dictionary,,false,false,
tvm,SDBEGINSX,cell,cell_deserialize,false,false,
tvm,SDBEGINSXQ,cell,cell_deserialize,false,false,
tvm,SDBEGINS,cell,cell_deserialize,false,false,
tvm,SDBEGINSQ,cell,cell_deserialize,false,false,
tvm,STREFCONST,cell,cell_serialize,false,false,
tvm,STREF2CONST,cell,cell_serialize,false,false,
tvm,THROWANYIF,exception,,false,false,
tvm,THROWARGANYIF,exception,,false,false,
tvm,DEBUGSTR,debug,,false,false,
tvm,EXTCALL,debug,,false,false,
tvm,SETCONTCTR,continuation,continuation_change,false,false,
tvm,SETRETCTR,continuation,continuation_change,false,false,
tvm,SETALTCTR,continuation,continuation_change,false,false,
tvm,POPSAVE,continuation,continuation_change,false,false,
tvm,SAVECTR,continuation,continuation_change,false,false,
tvm,SAVEALTCTR,continuation,continuation_change,false,false,
tvm,SAVEBOTHCTR,continuation,continuation_change,false,false,
tvm,RUNVM,continuation,continuation_jump,false,false,
tvm,2SWAP,stack,,false,false,
tvm,2DROP,stack,,false,false,
tvm,2DUP,stack,,false,false,
tvm,2OVER,stack,,false,false,
tvm,ADDRSHIFT#MOD,arithmetic,div,false,false,
tvm,ADDRSHIFTR#MOD,arithmetic,div,false,false,
tvm,ADDRSHIFTC#MOD,arithmetic,div,false,false,
tvm,RSHIFT#,arithmetic,div,false,false,
tvm,RSHIFTR#,arithmetic,div,false,false,
tvm,RSHIFTC#,arithmetic,div,false,false,
tvm,MODPOW2#,arithmetic,div,false,false,
tvm,MODPOW2R#,arithmetic,div,false,false,
tvm,MODPOW2C#,arithmetic,div,false,false,
tvm,RSHIFT#MOD,arithmetic,div,false,false,
tvm,RSHIFTR#MOD,arithmetic,div,false,false,
tvm,RSHIFTC#MOD,arithmetic,div,false,false,
tvm,MULADDRSHIFT#MOD,arithmetic,div,false,false,
tvm,MULADDRSHIFTR#MOD,arithmetic,div,false,false,
tvm,MULADDRSHIFTC#MOD,arithmetic,div,false,false,
tvm,MULRSHIFT#,arithmetic,div,false,false,
tvm,MULRSHIFTR#,arithmetic,div,false,false,
tvm,MULRSHIFTC#,arithmetic,div,false,false,
tvm,MULMODPOW2#,arithmetic,div,false,false,
tvm,MULMODPOW2R#,arithmetic,div,false,false,
tvm,MULMODPOW2C#,arithmetic,div,false,false,
tvm,MULRSHIFT#MOD,arithmetic,div,false,false,
tvm,MULRSHIFTR#MOD,arithmetic,div,false,false,
tvm,MULRSHIFTC#MOD,arithmetic,div,false,false,
tvm,LSHIFT#ADDDIVMOD,arithmetic,div,false,false,
tvm,LSHIFT#ADDDIVMODR,arithmetic,div,false,false,
tvm,LSHIFT#ADDDIVMODC,arithmetic,div,false,false,
tvm,LSHIFT#DIV,arithmetic,div,false,false,
tvm,LSHIFT#DIVR,arithmetic,div,false,false,
tvm,LSHIFT#DIVC,arithmetic,div,false,false,
tvm,LSHIFT#MOD,arithmetic,div,false,false,
tvm,LSHIFT#MODR,arithmetic,div,false,false,
tvm,LSHIFT#MODC,arithmetic,div,false,false,
tvm,LSHIFT#DIVMOD,arithmetic,div,false,false,
tvm,LSHIFT#DIVMODR,arithmetic,div,false,false,
tvm,LSHIFT#DIVMODC,arithmetic,div,false,false,
tvm,HASHEXT,crypto,crypto_common,false,false,
tvm,HASHEXTR,crypto,crypto_common,false,false,
tvm,HASHEXTA,crypto,crypto_common,false,false,
tvm,HASHEXTAR,crypto,crypto_common,false,false,
tvm,STREF,cell,cell_serialize,false,false,
tvm,STREF_ALT,cell,cell_serialize,false,false,
tvm,STSLICE,cell,cell_serialize,false,false,
tvm,STSLICE_ALT,cell,cell_serialize,false,false,
tvm,XCHG3,stack,,false,false,
tvm,XCHG3_ALT,stack,,false,false,
tvm,STI,cell,cell_serialize,false,false,
tvm,STI_ALT,cell,cell_serialize,false,false,
tvm,STU,cell,cell_serialize,false,false,
tvm,STU_ALT,cell,cell_serialize,false,false,
tvm,LDI,cell,cell_deserialize,false,false,
tvm,LDI_ALT,cell,cell_deserialize,false,false,
tvm,LDU,cell,cell_deserialize,false,false,
tvm,LDU_ALT,cell,cell_deserialize,false,false,
tvm,LDSLICE,cell,cell_deserialize,false,false,
tvm,LDSLICE_ALT,cell,cell_deserialize,false,false,
tvm,LSHIFT_VAR,arithmetic,shift_logic,false,false,
tvm,LSHIFT,arithmetic,shift_logic,false,false,
tvm,QLSHIFT_VAR,arithmetic,shift_logic,false,false,
tvm,QLSHIFT,arithmetic,shift_logic,false,false,
tvm,BCHKBITS_VAR,cell,cell_serialize,false,false,
tvm,BCHKBITS,cell,cell_serialize,false,false,
tvm,BCHKBITSQ_VAR,cell,cell_serialize,false,false,
tvm,BCHKBITSQ,cell,cell_serialize,false,false,
tvm,RSHIFT_VAR,arithmetic,shift_logic,false,false,
tvm,RSHIFT,arithmetic,shift_logic,false,false,
tvm,RSHIFT_ALT,arithmetic,div,false,false,
tvm,QRSHIFT_VAR,arithmetic,shift_logic,false,false,
tvm,QRSHIFT,arithmetic,shift_logic,false,false,
tvm,QRSHIFT_ALT,arithmetic,div,false,false,
tvm,CALLDICT,continuation,continuation_dict_jump,false,false,
tvm,CALLDICT_LONG,continuation,continuation_dict_jump,false,false,
tvm,THROW_SHORT,exception,,false,false,
tvm,THROW,exception,,false,false,
tvm,THROWIF_SHORT,exception,,false,false,
tvm,THROWIF,exception,,false,false,
tvm,THROWIFNOT_SHORT,exception,,false,false,
tvm,THROWIFNOT,exception,,false,false,
tvm,PUSHINT_4,arithmetic,int_const,false,false,
tvm,PUSHINT_8,arithmetic,int_const,false,false,
tvm,PUSHINT_16,arithmetic,int_const,false,false,
tvm,PUSHINT_LONG,arithmetic,int_const,false,false,
tvm,XCHG_0I_LONG,stack,,false,false,
tvm,XCHG_0I,stack,,false,false,
tvm,XCHG_IJ,stack,,false,false,
tvm,XCHG_1I,stack,,false,false,
tvm,DUMPSTK,debug,,false,false,
tvm,DEBUG,debug,,false,false,
tvm,STRDUMP,debug,,false,false,
tvm,DEBUG_1,debug,,false,false,
tvm,DUMP,debug,,false,false,
tvm,DEBUG_2,debug,,false,false,
tvm,PUSHCTR,continuation,continuation_change,false,false,
tvm,PUSH,stack,,false,false,
tvm,PUSH_LONG,stack,,false,false,
tvm,POPCTR,continuation,continuation_change,false,false,
tvm,POP,stack,,false,false,
tvm,POP_LONG,stack,,false,false,
tvm,CALLXARGS,continuation,continuation_jump,false,false,
tvm,CALLXARGS_1,continuation,continuation_jump,false,false,
tvm,PUSHSLICE,cell,cell_const,false,false,
tvm,PUSHSLICE_REFS,cell,cell_const,false,false,
tvm,PUSHSLICE_LONG,cell,cell_const,false,false,
tvm,PUSHCONT,cell,cell_const,false,false,
tvm,PUSHCONT_SHORT,cell,cell_const,false,false,
tvm,STSLICECONST,cell,cell_serialize,false,false,
tvm,SETCP,codepage,,false,false,
tvm,SETCPX,codepage,,false,false,
tvm,SETCP_SHORT,codepage,,false,false,
tvm,GETPARAMLONG,config,,false,false,
tvm,INMSGPARAMS,config,,false,false,
tvm,GETPARAMLONG2,config,,false,false,
tvm,INMSG_BOUNCE,config,,false,false,
tvm,INMSG_BOUNCED,config,,false,false,
tvm,INMSG_SRC,config,,false,false,
tvm,INMSG_FWDFEE,config,,false,false,
tvm,INMSG_LT,config,,false,false,
tvm,INMSG_UTIME,config,,false,false,
tvm,INMSG_ORIGVALUE,config,,false,false,
tvm,INMSG_VALUE,config,,false,false,
tvm,INMSG_VALUEEXTRA,config,,false,false,
tvm,INMSG_STATEINIT,config,,false,false,
tvm,INMSGPARAM,config,,false,false,
tvm,BTOS,cell,cell_deserialize,false,false,
tvm,HASHBU,crypto,crypto_common,false,false,
tvm,LDSTDADDR,cell,cell_deserialize,false,false,
tvm,LDSTDADDRQ,cell,cell_deserialize,false,false,
tvm,LDOPTSTDADDR,cell,cell_deserialize,false,false,
tvm,LDOPTSTDADDRQ,cell,cell_deserialize,false,false,
tvm,STSTDADDR,cell,cell_deserialize,false,false,
tvm,STSTDADDRQ,cell,cell_deserialize,false,false,
tvm,STOPTSTDADDR,cell,cell_deserialize,false,false,
tvm,STOPTSTDADDRQ,cell,cell_deserialize,false,false,
fift,-ROT,stack,,false,false,alias of ROTREV
fift,-ROLL,stack,,false,false,alias of BLKSWAP
fift,FALSE,arithmetic,int_const,false,false,alias of PUSHINT_4
fift,TRUE,arithmetic,int_const,false,false,alias of PUSHINT_4
fift,ONE,arithmetic,int_const,false,false,alias of PUSHINT_4
fift,TWO,arithmetic,int_const,false,false,alias of PUSHINT_4
fift,TEN,arithmetic,int_const,false,false,alias of PUSHINT_4
fift,FIRST,tuple,,false,false,alias of INDEX
fift,SECOND,tuple,,false,false,alias of INDEX
fift,THIRD,tuple,,false,false,alias of INDEX
fift,PUSHROOT,continuation,continuation_change,false,false,alias of PUSHCTR
fift,POPROOT,continuation,continuation_change,false,false,alias of POPCTR
fift,SKIPOPTREF,dictionary,,false,false,alias of SKIPDICT
fift,LDOPTREF,dictionary,,false,false,alias of LDDICT
fift,PLDOPTREF,dictionary,,false,false,alias of PLDDICT
fift,STOPTREF,dictionary,,false,false,alias of STDICT
fift,PLDREF,cell,cell_deserialize,false,false,alias of PLDREFIDX
fift,SETCONTMANY,continuation,continuation_change,false,false,alias of SETCONTCTRMANY
fift,LDVARUINT16,cell,cell_deserialize,false,false,alias of LDGRAMS
fift,STVARUINT16,cell,cell_serialize,false,false,alias of STGRAMS
fift,NIL,tuple,,false,false,alias of TUPLE
fift,SINGLE,tuple,,false,false,alias of TUPLE
fift,PAIR,tuple,,false,false,alias of TUPLE
fift,TRIPLE,tuple,,false,false,alias of TUPLE
fift,CONS,tuple,,false,false,alias of TUPLE
fift,2ROT,stack,,false,false,alias of BLKSWAP
fift,ROT2,stack,,false,false,alias of BLKSWAP
fift,PUSHX,stack,,false,false,alias of PICK
fift,-ROLLX,stack,,false,false,alias of ROLLREV
fift,NULL,tuple,,false,false,alias of PUSHNULL
fift,ZERO,arithmetic,int_const,false,false,alias of PUSHINT_4
fift,CHKTUPLE,tuple,,false,false,alias of UNPACKFIRST
fift,SETFIRST,tuple,,false,false,alias of SETINDEX
fift,SETSECOND,tuple,,false,false,alias of SETINDEX
fift,SETTHIRD,tuple,,false,false,alias of SETINDEX
fift,SETFIRSTQ,tuple,,false,false,alias of SETINDEXQ
fift,SETSECONDQ,tuple,,false,false,alias of SETINDEXQ
fift,SETTHIRDQ,tuple,,false,false,alias of SETINDEXQ
fift,UNCONS,tuple,,false,false,alias of UNTUPLE
fift,UNPAIR,tuple,,false,false,alias of UNTUPLE
fift,CARQ,tuple,,false,false,alias of INDEXQ
fift,CADR,tuple,,false,false,alias of INDEX2
fift,CDDR,tuple,,false,false,alias of INDEX2
fift,CADDR,tuple,,false,false,alias of INDEX3
fift,CDDDR,tuple,,false,false,alias of INDEX3
fift,FIRSTQ,tuple,,false,false,alias of INDEXQ
fift,CDRQ,tuple,,false,false,alias of INDEXQ
fift,SECONDQ,tuple,,false,false,alias of INDEXQ
fift,COMMA,tuple,,false,false,alias of TPUSH
fift,INTSORT2,arithmetic,other_arith,false,false,alias of MINMAX
fift,BCONCAT,cell,cell_serialize,false,false,alias of STBR
fift,BCONCATQ,cell,cell_serialize,false,false,alias of STBRQ
fift,CALLX,continuation,continuation_jump,false,false,alias of EXECUTE
fift,RETTRUE,continuation,continuation_jump,false,false,alias of RET
fift,RETFALSE,continuation,continuation_jump,false,false,alias of RETALT
fift,BRANCH,continuation,continuation_jump,false,false,alias of RETBOOL
fift,COMPOSALT,continuation,continuation_change,false,false,alias of BOOLOR
fift,COMPOS,continuation,continuation_change,false,false,alias of BOOLAND
fift,ISZERO,arithmetic,int_cmp,false,false,alias of EQINT
fift,ISNEG,arithmetic,int_cmp,false,false,alias of LESSINT
fift,ISNNEG,arithmetic,int_cmp,false,false,alias of GTINT
fift,ISNPOS,arithmetic,int_cmp,false,false,alias of LESSINT
fift,ISPOS,arithmetic,int_cmp,false,false,alias of LESSINT
fift,LEQINT,arithmetic,int_cmp,false,false,alias of LESSINT
fift,GEQINT,arithmetic,int_cmp,false,false,alias of GTINT
fift,ADDCONST,arithmetic,add_mul,false,false,alias of ADDINT
fift,SUBCONST,arithmetic,add_mul,false,false,alias of ADDINT
fift,SUBINT,arithmetic,add_mul,false,false,alias of ADDINT
fift,CHKBOOL,arithmetic,shift_logic,false,false,alias of FITS
fift,CHKBIT,arithmetic,shift_logic,false,false,alias of UFITS
fift,STZERO,cell,cell_serialize,false,false,alias of STSLICECONST
fift,STONE,cell,cell_serialize,false,false,alias of STSLICECONST
fift,SLICE,cell,cell_const,false,false,alias of PUSHSLICE
fift,CONT,cell,cell_const,false,false,alias of PUSHCONT
fift,CALL,continuation,continuation_dict_jump,false,false,alias of CALLDICT
fift,JMP,continuation,continuation_dict_jump,false,false,alias of JMPDICT
fift,PREPARE,continuation,continuation_dict_jump,false,false,alias of PREPAREDICT
fift,INLINECALL,,,false,false,alias of none
fift,INLINECALLDICT,,,false,false,alias of none
fift,PFXDICTCONSTGETJMP,dictionary,,false,false,alias of PFXDICTSWITCH
fift,PUSHINT,arithmetic,int_const,false,false,alias of PUSHINT_LONG
fift,INT,arithmetic,int_const,false,false,alias of PUSHINT_LONG
fift,INTX,arithmetic,int_const,false,false,alias of PUSHINT_LONG
fift,NEWDICT,tuple,,false,false,alias of PUSHNULL
fift,DICTEMPTY,tuple,,false,false,alias of ISNULL
fift,STDICTS,cell,cell_serialize,false,false,alias of STSLICE
fift,SETNUMARGS,continuation,continuation_change,false,false,alias of SETCONTARGS
fift,BLESSNUMARGS,continuation,continuation_change,false,false,alias of BLESSARGS
fift,DUMPTOSFMT,debug,,false,false,alias of DEBUGSTR
fift,LOGSTR,debug,,false,false,alias of DEBUGSTR
fift,PRINTSTR,debug,,false,false,alias of DEBUGSTR
fift,SAVEBOTH,continuation,continuation_change,false,false,alias of SAVEBOTHCTR
fift,SAVEALT,continuation,continuation_change,false,false,alias of SAVEALTCTR
fift,SAVE,continuation,continuation_change,false,false,alias of SAVECTR
fift,SETCONT,continuation,continuation_change,false,false,alias of SETCONTCTR
fift,POPCTRSAVE,continuation,continuation_change,false,false,alias of POPSAVE
fift,HASHEXT_SHA256,crypto,crypto_common,false,false,alias of HASHEXT
fift,HASHEXT_SHA512,crypto,crypto_common,false,false,alias of HASHEXT
fift,HASHEXT_BLAKE2B,crypto,crypto_common,false,false,alias of HASHEXT
fift,HASHEXT_KECCAK256,crypto,crypto_common,false,false,alias of HASHEXT
fift,HASHEXT_KECCAK512,crypto,crypto_common,false,false,alias of HASHEXT
fift,HASHEXTR_SHA256,crypto,crypto_common,false,false,alias of HASHEXTR
fift,HASHEXTR_SHA512,crypto,crypto_common,false,false,alias of HASHEXTR
fift,HASHEXTR_BLAKE2B,crypto,crypto_common,false,false,alias of HASHEXTR
fift,HASHEXTR_KECCAK256,crypto,crypto_common,false,false,alias of HASHEXTR
fift,HASHEXTR_KECCAK512,crypto,crypto_common,false,false,alias of HASHEXTR
fift,HASHEXTA_SHA256,crypto,crypto_common,false,false,alias of HASHEXTA
fift,HASHEXTA_SHA512,crypto,crypto_common,false,false,alias of HASHEXTA
fift,HASHEXTA_BLAKE2B,crypto,crypto_common,false,false,alias of HASHEXTA
fift,HASHEXTA_KECCAK256,crypto,crypto_common,false,false,alias of HASHEXTA
fift,HASHEXTA_KECCAK512,crypto,crypto_common,false,false,alias of HASHEXTA
fift,HASHEXTAR_SHA256,crypto,crypto_common,false,false,alias of HASHEXTAR
fift,HASHEXTAR_SHA512,crypto,crypto_common,false,false,alias of HASHEXTAR
fift,HASHEXTAR_BLAKE2B,crypto,crypto_common,false,false,alias of HASHEXTAR
fift,HASHEXTAR_KECCAK256,crypto,crypto_common,false,false,alias of HASHEXTAR
fift,HASHEXTAR_KECCAK512,crypto,crypto_common,false,false,alias of HASHEXTAR
